PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 12.3 uM,Standard Deviation,Inhibition at 12.3 uM [1],Inhibition at 12.3 uM [2],Inhibition at 12.3 uM [3]
2690,103050452,49778284,C1CC(CN(C1)S(=O)(=O)C2=CC=CC3=C2N=CC=C3)C4=CC(=NO4)C(=O)NC5=CC(=C(C=C5)F)Cl,Inactive,0,,,-4.51,1.51557,-5.57923,-5.57663,-2.36292
2691,85200643,44201765,C=CCC[C@@H](CC1=CC=C(C=C1)F)C(=O)OC[C@H](C2=CC=CC=C2)NC(=O)[C@@H](CC=C)CC(=O)N(CCO)CC3=CC=CC=C3,Inactive,0,,,-4.51,2.73826,-8.0997,-1.45862,-3.96466
2692,49721971,20900804,C1=CC(=CC=C1CCNS(=O)(=O)C2=CSC(=C2)C(=O)N)Cl,Inactive,0,,,-4.51,2.14666,-6.5434,-5.44791,-1.54183
2693,49736233,20858992,CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCN(CC3)C4=CC(=CC=C4)OC)OC1=O,Inactive,0,,,-4.52,1.28646,-4.18545,-3.13762,-6.23524
2694,24790760,833444,C1CCC(CC1)C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N,Inactive,0,,,-4.52,1.64959,-2.36505,-6.36969,-4.8335
2695,3714886,2128859,CC1=CC(=C(C=C1C)C(=O)COC(=O)CCNC(=O)C)C,Inactive,0,,,-4.52,0.484918,-4.20602,-5.20796,-4.15451
2696,24792852,2938943,CC1(CC(CC(N1O)(C)C)NC(=O)C2=CC=NC=C2)C.Cl,Inactive,0,,,-4.53,2.10893,-6.50263,-5.47472,-1.60441
2697,125306834,53384103,CCOC(=O)CC1(N(C2=CC=CC=C2O1)S(=O)(=O)C3=CC=C(C=C3)C)C,Inactive,0,,,-4.53,2.20485,-2.34222,-7.54766,-3.69846
2698,22414650,1788571,C1=CC=C(C=C1)NC(=S)NCCCNC(=S)NC2=CC=CC=C2,Inactive,0,,,-4.53,1.19502,-3.47101,-6.20071,-3.92049
2699,49829067,4906073,C1C2C(CS1(=O)=O)SC(=NC(=O)COC3=CC=CC=C3)N2C4=C(C=C(C=C4)F)F,Inactive,0,,,-4.54,0.936658,-5.63911,-3.35042,-4.63412
2700,92763942,186169,COC1=C(C=C(C=C1)Cl)NC(=O)C2=C(C(=CC=C2)[N+](=O)[O-])O,Inactive,0,,,-4.55,1.53877,-5.98361,-2.41186,-5.2404
2701,49818344,24687626,CCOC1=C(C=C(C=C1)NC(=O)CN(C)C(=O)CCCOC2=CC(=C(C=C2)Cl)C)OCC,Inactive,0,,,-4.55,0.870684,-3.52051,-4.4893,-5.65036
2702,17515158,12005957,CCC1=CC=C(C=C1)OCCOCC(CN(CCO)CCO)O.Cl,Inactive,0,,,-4.56,1.63993,-2.37422,-4.97791,-6.32518
2703,14723531,297427,CC(C1=CC=CC=C1)N2C=NC=C2C(=O)O,Inactive,0,,,-4.56,1.63256,-5.84473,-2.26002,-5.5873
2704,56315087,16289749,CC1=CC=CC=C1NC(=O)CC2=NC(=CS2)COC(=O)C3=C(C=CC(=C3)[N+](=O)[O-])NCCO,Inactive,0,,,-4.57,2.11666,-2.02151,-4.47152,-7.20369
2705,866125,667384,C1CN(CCC12N=C(NC3=NC4=CC=CC=C4N23)N)CC5=CC=CC=C5,Inactive,0,,,-4.57,0.982351,-3.84557,-3.91184,-5.96179
2706,56316295,224388,C1CCN(CC1)C(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3,Inactive,0,,,-4.59,1.63302,-5.94528,-2.28911,-5.52245
2707,85147035,44142864,C1=CC=C(C=C1)CC2C3=NC4=C(C=CC(=C4)F)C(=O)N3C5=CC=CC=C5C(=O)N2,Inactive,0,,,-4.6,0.599373,-3.76014,-5.12231,-4.91555
2708,47197275,23723487,COC(=O)CCC(=O)N1CCC(CC1)CCC(=O)NCC2=CC=C(C=C2)F,Inactive,0,,,-4.6,0.806987,-5.64783,-3.68463,-4.46642
2709,14727690,844714,CC1=C(C=NN1C)CN(C)C(=O)C2=CC=C(O2)Br,Inactive,0,,,-4.61,2.01397,-2.6358,-3.82747,-7.37739
2710,99495703,8056641,C1CN(CCN1C2=CC=CC=C2)C3=NC=NC4=C3C=NN4CC5=CC=CC=C5,Inactive,0,,,-4.62,2.59631,-2.04231,-3.63565,-8.17093
2711,14743881,4961785,CC1=CC=CC=C1N2C=CN=C2SCC(=O)O,Inactive,0,,,-4.62,2.49014,-4.2849,-7.82012,-1.74784
2712,4248510,3242578,CCN(C1=CC=CC(=C1)C(F)(F)F)S(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C,Inactive,0,,,-4.62,1.85583,-2.04109,-6.33767,-5.47507
2713,22402625,1013803,CCC(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)COC2=C(C=CC(=C2)C)C,Inactive,0,,,-4.63,2.40452,-6.31172,-6.34523,-1.2278
2714,47201865,6898531,CN1CCN(CC1)CCC(=O)N/N=C/C2=CC=CC=N2,Inactive,0,,,-4.64,1.17056,-6.27537,-3.58537,-4.07078
2715,22407229,2419431,CC1CCN(CC1)C(=S)NC2=CC=C(C=C2)SC(F)F,Inactive,0,,,-4.65,1.3713,-4.34196,-3.15341,-6.46845
2716,49646990,1323684,CCOC1=CC=C(C=C1)CN2CCN(CC2)C3=C4C(=CSC4=NC=N3)C5=CC=CC=C5,Inactive,0,,,-4.66,0.869942,-4.99015,-3.47094,-5.52461
2717,47202680,743896,C1=CC=C2C(=C1)N=C(N2CC3=CC=C(C=C3)Cl)CO,Inactive,0,,,-4.67,2.4723,-5.66535,-1.26905,-7.07407
2718,22405560,4396061,C1=CC=C(C=C1)OC2=CC=CC=C2NC(=O)CSC3=NNC(=N3)N,Inactive,0,,,-4.67,2.31786,-2.20003,-7.77279,-4.04596
2719,14727072,1075571,COC1=CC=C(C=C1)NC(=O)C2CCN(CC2)C(=O)C3=CC=CS3,Inactive,0,,,-4.68,0.972334,-3.87458,-6.04618,-4.11329
2720,14723022,1087157,CS(=O)(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,,,-4.68,1.38412,-5.34044,-5.94951,-2.75659
2721,24788952,5122559,C1=CC=C2C(=C1)N(C(=S)O2)CCC(=O)NC3=CC(=CC=C3)O,Inactive,0,,,-4.69,0.907969,-5.13245,-5.50502,-3.41986
2722,7977375,2833681,CCSC1=C(C2(CCCCC2)C(C(=O)N1)C#N)C#N,Inactive,0,,,-4.69,1.4156,-5.81521,-5.55362,-2.69003
2723,49645845,16401731,C[C@]12CCC(=O)C=C1CC[C@@H]3C2CC[C@]4(C3CCC4=O)C,Inactive,0,,,-4.69,2.33121,-5.7019,-1.46797,-6.90321
2724,134214497,56588126,CC(C)CC1=C(N=CN1CCC2=CC=CC=C2OC)C3=CC=CC=C3F.C(=O)(C(F)(F)F)O,Inactive,0,,,-4.69,2.20815,-1.85138,-4.98893,-7.23573
2725,124754958,53300849,COC(=O)C1=CC(=CC=C1)OCCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.C(=O)(C(F)(F)F)O,Inactive,0,,,-4.7,4.37959,0.114082,-10.4807,-3.72511
2726,103060541,16829963,CC1=CC(=CC=C1)NC(=O)C(=O)NCC2CCCN2S(=O)(=O)C3=CC=CS3,Inactive,0,,,-4.7,1.20794,-6.0883,-4.88088,-3.14522
2727,121285500,51360836,C1CCC(C1)N2C(=NN=N2)C(C3=CC=CC=C3OC(F)(F)F)N4CCC5(CC4)C(=O)NCN5C6=CC=CC=C6,Inactive,0,,,-4.72,2.89229,-8.71764,-3.48256,-1.96617
2728,49668790,20864292,CCC1=CC=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)CCC(=O)O,Inactive,0,,,-4.73,1.14584,-4.79318,-3.29339,-6.09785
2729,4257268,970494,CC1=C(N=CC=C1)NC(=O)NC2=CC=CC(=C2)C(F)(F)F,Inactive,0,,,-4.73,2.09655,-3.5144,-3.0043,-7.68481
2730,24797969,16189884,CC(C)C[C@@H](C(=O)N)NC(=O)C1=CC=C(C=C1)OC2CCN(CC2)C(=O)C3CC3,Inactive,0,,,-4.74,2.22711,-2.13505,-4.49565,-7.57455
2731,4262732,1243401,C1CN(CCN1CCN2C(=O)C3=CC=CC=C3NC2=S)CC4=CC=CC=C4,Inactive,0,,,-4.74,2.87343,-5.85249,-7.5748,-0.803479
2732,7976396,2248043,C1=CC(=CC=C1F)S(=O)(=O)NCCCC(=O)O,Inactive,0,,,-4.75,8.46821,-16.7098,1.7523,0.710434
2733,24781032,135460430,C1COCCN1S(=O)(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N/N=C/C3=C(C(=CC=C3)O)O,Inactive,0,,,-4.75,2.5344,-7.73605,-1.54089,-4.98403
2734,49666797,6040120,CCOC1=CC=C(C=C1)/C=C/2\CCC(C2=O)C3CCCC3,Inactive,0,,,-4.76,1.55147,-6.77755,-4.48232,-3.00684
2735,24835130,2525873,CC1=CC(=C(C=C1Cl)OC)NC(=O)CN(C)CC2=C(C(=CC=C2)OC)OC,Inactive,0,,,-4.76,1.54519,-6.89959,-3.31066,-4.06401
2736,16953817,5099635,CCNC(=S)NN=C1CCC(CC1)C(C)(C)C,Inactive,0,,,-4.77,1.07417,-6.27003,-4.20811,-3.82357
2737,14732011,2948195,CCC(=O)NCCC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)C,Inactive,0,,,-4.77,1.40042,-3.43749,-4.16925,-6.70574
2738,49715105,24789583,C1C2C(CS1(=O)=O)SC(=N2)NC3=CC=CC(=C3)C(=O)NC4=CC=C(C=C4)Cl,Inactive,0,,,-4.77,4.12212,-0.258196,-3.83636,-10.2241
2739,26670686,3539570,CC(C1=CC(=CC=C1)OCC2=CC(=CC=C2)Cl)(C(=O)O)N,Inactive,0,,,-4.78,1.84359,-3.32944,-3.61995,-7.37744
2740,24822580,2830008,C1=CC(=CC(=C1)NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)O,Inactive,0,,,-4.78,0.851739,-4.3557,-4.021,-5.97176
2741,99495552,1481894,CC(=NOC(=O)C1=CC=C(C=C1)Cl)C2=NC=CS2,Inactive,0,,,-4.8,1.7569,-3.96471,-7.24243,-3.1885
2742,3713883,2998580,CN1C=CC(=C1)P(=S)(C2=NC=CN2C=C)C3=NC=CN3C=C,Inactive,0,,,-4.8,2.15817,-7.41988,-2.13409,-4.84753
2743,99495613,25668960,C1=CC=C(C=C1)C2=NC(=CS2)C(=O)NNC(=O)C3=CC=CC=C3,Inactive,0,,,-4.81,0.926353,-5.59954,-5.32009,-3.50968
2744,103163214,49795566,CC1(CCN1C(=O)CC2=CSC=C2)C(=O)NS(=O)(=O)C3=CC(=CC=C3)Cl,Inactive,0,,,-4.81,0.606533,-5.3237,-3.95851,-5.14873
2745,24818119,5192359,C1=CC=C(C(=C1)NC(=O)CS(=O)C2=CC=C(C=C2)F)Cl,Inactive,0,,,-4.82,8.98622,3.33168,-0.44474,-17.3365
2746,136949107,158550,CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC.OS(=O)(=O)O,Inactive,0,,,-4.82,0.627056,-5.04177,-3.97083,-5.45982
2747,17413312,1312948,CC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=CC=C(C=C3)Cl)C,Inactive,0,,,-4.83,0.944011,-4.43193,-3.92066,-6.12928
2748,14735475,9550726,CC1=CC=C(C=C1)CNC(=O)CN2C=CC=C2C(=O)C3=CC=CC=C3,Inactive,0,,,-4.83,3.05705,-9.13817,-2.97254,-2.37515
2749,49665744,3578737,CC1=CC=C(C=C1)CN2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)Cl,Inactive,0,,,-4.83,3.80761,-3.17299,-10.0939,-1.21905
2750,14736028,2054020,C1=CC=C2C(=C1)C3=C(O2)C(=NC=N3)SCC(=O)NC4=NC5=CC=CC=C5S4,Inactive,0,,,-4.83,2.07,-6.44264,-1.90929,-6.14285
2751,24814599,16194415,COC1=CC=C(C=C1)C2C3=C(C(=O)N2C4=CC=C(C=C4)C(=O)O)NN=C3C5=CC=CC=C5,Inactive,0,,,-4.83,3.33753,-0.434247,-8.51471,-5.54948
2752,103076664,49791331,CC1=CC(=NN1C)C(=O)N2CCC2(C)C(=O)NC3=CC4=C(C=C3)NN=C4,Inactive,0,,,-4.84,3.19208,-5.39758,-0.675443,-8.43357
2753,864427,665674,CC1=CC(=NN1C2=NC3=CC=CC=C3C(=O)N2OC4CCCCC4)C,Inactive,0,,,-4.84,1.92568,-7.55235,-3.28758,-3.6747
2754,89854848,135408629,C1=NC(=C(N1)[N+](=O)[O-])S(=O)(=O)N,Inactive,0,,,-4.84,2.15753,-2.08147,-5.08889,-7.34865
2755,16952568,2337866,C1=CC=C2C=C(C=CC2=C1)OC3=C(C=C(C=C3)Cl)N,Inactive,0,,,-4.85,2.30672,-7.32241,-5.46371,-1.77209
2756,49828412,8011112,CN1C(=NN=C1SCC(=O)NC2(CCCCC2)C#N)C3=CN=CC=C3,Inactive,0,,,-4.86,1.08326,-5.75158,-5.48523,-3.33207
2757,85146087,44142060,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC5=C(C=C4)OCO5,Inactive,0,,,-4.87,1.30263,-5.77918,-5.79488,-3.02378
2758,17409848,2766157,CC1=C(C(=O)N(N1)C2=CC=CC=C2)CCOC(=O)C3=CC(=CC=C3)C(F)(F)F,Inactive,0,,,-4.87,2.60496,-7.05623,-1.21022,-6.34777
2759,862070,663295,C1=COC(=C1)C2=NN=C3N2N=C(S3)CC4=CC=CS4,Inactive,0,,,-4.88,1.38386,-5.71008,-2.92859,-5.99723
2760,89855904,44825863,C1C2=CN=NN2C3=CC=CC=C3C(N1S(=O)(=O)C4=CC=CC=C4)C#N,Inactive,0,,,-4.89,1.38768,-5.02043,-3.13057,-6.52229
2761,47200482,800280,CC1=CC(=C(C=C1)NC(=S)NCC2=CC=C(C=C2)Cl)C,Inactive,0,,,-4.9,0.461873,-5.33919,-5.10032,-4.26206
2762,17413353,1326196,CC(C)CC(=O)NC(=S)NC1=NC(=CS1)C2=CC=CC3=CC=CC=C32,Inactive,0,,,-4.91,1.54882,-4.70887,-6.89638,-3.11823
2763,49823328,6463917,CN(CC1=CC=C(C=C1)OC)S(=O)(=O)C2=CC3=C(C=C2)OCCO3,Inactive,0,,,-4.91,2.83501,-8.92047,-2.93815,-2.87535
2764,49721808,20923417,CCOC(=O)C1=C(NC(=C1S(=O)(=O)N(C)CC2=CC=CO2)C)C,Inactive,0,,,-4.91,2.06876,-2.15651,-5.43585,-7.14184
2765,17516153,6907378,CC1=C(C(=NN1CC2=CC=CC=C2)C)/C=N/NC(=O)CNC3=CC=CC(=C3)C(F)(F)F,Inactive,0,,,-4.92,3.0015,-8.23656,-5.55163,-0.966711
2766,24795610,888423,COC(=O)CN1CC(=O)N(C1=S)C2=CC=CC=C2,Inactive,0,,,-4.95,3.80142,-1.90526,-2.62742,-10.3061
2767,49681831,60934,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O,Inactive,0,,,-4.95,2.05605,-3.42605,-3.5768,-7.86101
2768,103060737,4807300,CC1=CC(=C(C(=C1C)S(=O)(=O)N2CCC(CC2)C(=O)NCC3=CC=CS3)C)C,Inactive,0,,,-4.96,2.21959,-3.75464,-8.07282,-3.05286
2769,862816,664049,CN1CCN(CC1)C2=C(N=C(O2)COC3=CC=C(C=C3)C4=CC=CC=C4)C#N,Inactive,0,,,-4.97,0.755149,-4.8996,-5.93238,-4.08703
2770,14728998,135473475,C1C(ON=C1C(=O)N/C=N/O)CNC2=C(C=C(C=N2)C(F)(F)F)Cl,Inactive,0,,,-4.98,2.84773,-7.92575,-1.13032,-5.89173
2771,24794140,2977943,C1CN(CCC1CC2=CC=CC=C2)CCOC3=CC=CC=C3Cl.C(=O)(C(=O)O)O,Inactive,0,,,-4.99,1.25297,-3.83039,-4.41607,-6.73233
2772,24789805,1084470,COC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CC=N3)OC,Inactive,0,,,-5.01,1.87843,-7.01596,-5.52734,-2.5012
2773,24840138,2355982,C1C(=O)N(C(=S)S1)NC(=O)C(=O)NN2C(=O)CSC2=S,Inactive,0,,,-5.02,0.706296,-4.04204,-5.68848,-5.32544
2774,24822444,2851747,COC1=CC=CC(=C1)C(=O)NNC(=O)CCC(=O)O,Inactive,0,,,-5.05,0.675446,-4.31468,-5.94381,-4.87931
2775,24836408,135519991,C/C(=N\NC1=C(C=C(C=C1)F)F)/C2=CC=CC=C2O,Inactive,0,,,-5.06,2.09916,-3.28504,-8.00472,-3.87783
2776,24831470,2413640,C1=CC=C(C=C1)C(=O)NNC(=O)COC(=O)/C=C/C2=CC(=CC=C2)F,Inactive,0,,,-5.06,0.508251,-5.76775,-4.60743,-4.79684
2777,14724483,1132054,CCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC3=CC=CC=C3OC,Inactive,0,,,-5.07,0.944172,-6.1196,-3.83085,-5.26292
2778,7965176,649777,C1=CC(=CC(=C1)N)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CN=CC=C4,Inactive,0,,,-5.07,1.48421,-5.8476,-6.37215,-2.99434
2779,4257229,2227113,C1=C(C(=CC(=C1F)F)Cl)C(=O)NCCOCC(C(F)F)(F)F,Inactive,0,,,-5.08,0.464472,-4.82701,-5.72951,-4.67833
2780,4262162,1251957,COC1=CC=C(C=C1)N2C(=C(C(=O)NC2=O)Br)N,Inactive,0,,,-5.08,1.33019,-6.13055,-3.20236,-5.90404
2781,4254744,1017688,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=C(C=CC(=C3)N4C=NN=C4)Cl,Inactive,0,,,-5.09,1.70976,-3.11983,-7.28923,-4.86271
2782,24801104,1201156,C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)CCCC(=O)O,Inactive,0,,,-5.09,1.77556,-7.42613,-3.12244,-4.73073
2783,22412186,4063616,CCCCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,Inactive,0,,,-5.1,0.725899,-4.10817,-5.83189,-5.34788
2784,7970845,2151111,CN1C2=C(C=CC=C2SC1=NC(=O)C3CC3)F,Inactive,0,,,-5.1,1.53989,-6.27283,-2.92336,-6.10024
2785,49736069,20945082,CC1=CC(=C(C=C1)C)N2CCN(CC2)S(=O)(=O)C3=C(NC(=C3C(=O)N4CCCC4)C)C,Inactive,0,,,-5.1,3.20738,-3.46854,-9.58041,-2.24936
2786,49714452,16746578,CC(C)C[C@@H](C(=O)OCC1=CC=CC=C1)NC(=O)C2=C(NC=N2)C(=O)NCC(=O)OC(C)(C)C,Inactive,0,,,-5.12,1.07142,-4.41816,-6.62865,-4.29822
2787,51088680,3237490,CCCS(=O)(=O)N1CCC(CC1)C(=O)NCCN2CCC(CC2)CC3=CC=CC=C3,Inactive,0,,,-5.12,2.61036,-3.17071,-8.81201,-3.38469
2788,24788009,135460582,CC1=C(C2=CC=CC=C2N1)/C=N/NC3=NN=CN3N.Cl,Inactive,0,,,-5.12,1.30783,-6.2848,-3.29647,-5.79032
2789,57257639,25161811,C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)N3CCN(CC3)S(=O)(=O)C4=C(C=CC(=C4)Cl)Cl,Inactive,0,,,-5.12,0.165251,-5.28557,-5.18925,-4.89693
2790,134216430,56589354,C[C@@H]1[C@]2(C[C@@H](C(=O)N(C2=C[C@@H](O1)C(C)(C)C)CC3=CC=CC=C3)CC(=O)NCC4=CC=C(O4)C)C(=O)OC,Inactive,0,,,-5.13,1.51147,-5.92137,-6.44813,-3.01107
2791,3712191,2997927,CC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)NC3CCCCC3,Inactive,0,,,-5.13,0.638073,-5.29087,-5.82281,-4.28409
2792,24795317,934801,C1=CC=C(C=C1)C2=CC(=NN2)NC(=S)NCC3=CC=CO3,Inactive,0,,,-5.14,0.645856,-6.02477,-4.50837,-4.87607
2793,99495410,46948613,C1C(OC2=NC=CC(=C21)C3=CC(=CC=C3)F)C(=O)NC4=CC(=CC=C4)OC(F)(F)F,Inactive,0,,,-5.15,1.40003,-4.87929,-3.57925,-6.9775
2794,862596,663830,CC1CC(C(CN1C)C)N2C3=C(C(=CC(=N3)C)C)C(=O)N2,Inactive,0,,,-5.15,3.08333,-0.97193,-8.32245,-6.15003
2795,7965854,5307871,C1CC(OC1)CNC(=O)C2=NN=C(O2)CC3=CC=C(C=C3)F,Inactive,0,,,-5.15,2.04665,-3.05507,-7.92623,-4.46436
2796,22414622,992754,CC1=CC(=C(C=C1)NC(=O)COC2=CC=CC3=C2N=C(C=C3)C)Br,Inactive,0,,,-5.15,0.901017,-5.64067,-5.9205,-3.88466
2797,26658348,1404043,C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)N,Inactive,0,,,-5.15,1.7081,-4.98172,-7.32618,-3.15281
2798,24832121,3635936,CCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC(=CC=C3)S(=O)(=O)N4CCCCC4,Inactive,0,,,-5.16,1.09443,-5.43916,-3.69795,-6.3338
2799,24815107,4293774,CC1=CC(=CC=C1)NC(=S)N(CC2CCC(CC2)C(=O)O)CC3=CC(=CC=C3)Br,Inactive,0,,,-5.16,3.14111,-1.34927,-9.04227,-5.08201
2800,851449,135449492,CCOC1=CC=C(C=C1)CC2C(=O)N/C(=N\C3=CC=CC=N3)/S2,Inactive,0,,,-5.16,1.23707,-3.49906,-6.46629,-5.51487
2801,121285800,51361122,C1=CC=C(C=C1)C2=C(NC(=N2)C(F)(F)F)C(=O)NCCC3=CC=C(C=C3)O,Inactive,0,,,-5.17,0.981179,-4.25924,-4.72029,-6.53251
2802,51085410,16802993,COC1=CC(=C(C=C1)OC)NC(=O)COC2=COC(=CC2=O)CN3CCCC4=CC=CC=C43,Inactive,0,,,-5.17,2.25057,-8.14466,-2.70116,-4.66855
2803,7975640,2882273,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3CCCN3S(=O)(=O)C4=CC=CC=C4,Inactive,0,,,-5.17,2.44229,-4.31713,-8.49709,-2.70069
2804,87334576,2204722,COC1=CC=C(C=C1)N(CC(=O)NC2=C(C=CC(=C2)C(=O)OC)Cl)S(=O)(=O)C3=CC=CC=C3,Inactive,0,,,-5.21,0.780651,-6.24197,-5.033,-4.35445
2805,56316335,24979333,CC1=CC(=C(C=C1)OC(=O)C2CCN(CC2)C(=O)C3=CC=CC=C3C)Br,Inactive,0,,,-5.23,10.0646,0.376211,-19.3609,3.30101
2806,49715084,20862139,CC1=CC(=C(C=C1)C)NC(=O)CN(C2=CC(=CC(=C2)C)C)S(=O)(=O)C3=C(NC(=O)NC3=O)C,Inactive,0,,,-5.24,2.06052,-2.37887,-7.15035,-6.1896
2807,134215584,136141454,CC1=C(C(NC(=NCC2=CC=C(C=C2)OC)N1CC3=CC=C(C=C3)C(F)(F)F)C4=CC=CC=C4C(F)(F)F)C(=O)OC,Inactive,0,,,-5.25,1.59114,-4.2615,-3.98434,-7.48969
2808,24800002,16191672,CCC1=CC=C(C=C1)C2C3=C(CCN2C(=O)C4=CC(=NN4C)C)C5=CC=CC=C5N3,Inactive,0,,,-5.26,0.713522,-4.65562,-4.85515,-6.2591
2809,24798576,16190247,CC1=CC(=CC(=C1OC)C)C(=O)C2CCCN(C2)C(=O)/C=C/C3=CC=CC=N3,Inactive,0,,,-5.26,11.2708,2.26343,-21.1911,3.14767
2810,49671184,2946738,C1=CC=C(C=C1)OCCCCN2C3=CC=CC=C3N=C2CCCO,Inactive,0,,,-5.26,3.10373,-9.12088,-5.14549,-1.52103
2811,3714075,2998658,CC1CCN(CC1)CC(COC2=C(C=CC(=C2C)C)C)O,Inactive,0,,,-5.26,1.14484,-3.80333,-6.59885,-5.39274
2812,85273594,652873,CC1=CC(=CC(=C1)N(CC(=O)NCC2=CC=CO2)C(=O)CCC(=O)NC3=CC=CC=N3)C,Inactive,0,,,-5.27,3.38382,-9.60872,-4.83599,-1.35363
2813,14736666,2224206,C1CCC(C1)NC(=O)COC2=C(C=C(C=C2)S(=O)(=O)N3CCCC3)Cl,Inactive,0,,,-5.27,3.0148,-3.94209,-9.44103,-2.42285
2814,843505,5408378,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2/C=N\O,Inactive,0,,,-5.28,2.43737,-1.99759,-6.00458,-7.83405
2815,24826670,2400057,CC1=C(C=C(C=C1)C(=O)OCC2=C(ON=C2C)C)NC(=O)C3=CC=CO3,Inactive,0,,,-5.28,5.45905,-12.701,0.27288,-3.40953
2816,22407722,4036201,CC(C)CNC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])N2CCOCC2,Inactive,0,,,-5.29,2.29822,-7.73852,-5.90779,-2.21289
2817,103073637,49789282,CC1=CC=C(C=C1)NC(=O)C2(CCN2CC3=CC(=CC=C3)OCOC)C,Inactive,0,,,-5.3,1.839,-7.50709,-5.37524,-3.00458
2818,57262312,16277813,CC1=CC(=C(C=C1)CN(C)C(=O)CN2C(=O)C(NC2=O)(C3=CC=CC=C3)C4=CC=CC=C4)C,Inactive,0,,,-5.3,1.84758,-3.26966,-4.88681,-7.73877
2819,49675376,3927656,C1=CC(=CC=C1NCC2=CC=NC=C2)[N+](=O)[O-],Inactive,0,,,-5.33,5.05116,-12.3923,-2.75024,-0.856573
2820,26665424,4270038,COC1=CC=C(C=C1)N2C(=O)C3C(C2=O)C3(C4=CC=CC=C4)C5=CC=CC=C5,Inactive,0,,,-5.33,3.51101,-9.60387,-5.39496,-1.00433
2821,7965044,5222682,CC(C)CC(=O)NC1=C2CSCC2=NN1C3=CC=C(C=C3)F,Inactive,0,,,-5.35,0.703123,-6.27894,-5.17968,-4.58108
2822,7975467,2264253,CCOC(=O)NC(C(F)(F)F)(C(F)(F)F)NC1=NN=C(S1)SCC,Inactive,0,,,-5.35,0.329584,-5.23121,-5.01648,-5.79782
2823,49674234,16236314,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3)C.[Cl-],Inactive,0,,,-5.35,1.60903,-3.9537,-7.60358,-4.49057
2824,863487,664741,CC1=[N+](C(CC(C2=CC=CC=C12)(C)C)(C)C)[O-],Inactive,0,,,-5.35,2.35008,-5.55149,-2.38277,-8.12914
2825,14731679,9550135,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N(C=C(C2=O)C(=O)NCC3=CC=CS3)C,Inactive,0,,,-5.36,2.0554,-2.48843,-7.19081,-6.39743
2826,49670077,1538724,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)CCN2CCOCC2,Inactive,0,,,-5.37,1.8912,-2.69257,-6.62995,-6.77496
